node_id,layer,velocity_ms,altitude_km,doppler_hz,rssi_dbm,velocity_deviation,gps_distance_km,timestamp_delta_ms,traffic_encoded,layer_encoded,is_spoofed
HAPS_01,HAPS,9.29,20,93.26,-66.18,5.71,29.5536,982,0,0,0
LEO_01,LEO,7790.79,550,-29030.32,-87.16,9.21,38.0302,1014,1,1,0
GEO_01,GEO,3109.04,35786,-208.35,-103.7,9.04,61.4036,996,0,3,0
LEO_01,LEO,37.11,550,41459.21,-80.59,7762.89,102.201,986,2,1,1
LEO_01,LEO,7803.76,550,-32599.41,-87.91,3.76,48.177,1041,1,1,0
GEO_01,GEO,3090.44,35786,-155.2,-107.74,9.56,18.3386,989,0,3,0
MEO_01,MEO,3890.17,8000,-9061.85,-97.89,9.83,33.4098,1001,0,2,0
LEO_01,LEO,7791.33,550,36010.23,-87.52,8.67,36.8527,1017,0,1,0
HAPS_01,HAPS,9.94,20,263.2,-67.29,5.06,40.2929,1021,0,0,0
GEO_01,GEO,3093.73,35786,-657.02,-107.18,6.27,52.6054,982,0,3,0
HAPS_01,HAPS,8.39,20,427.91,-64.54,6.61,45.7421,1030,1,0,0
GEO_01,GEO,3100.56,35786,542.55,-105.24,0.56,14.7277,981,0,3,0
LEO_01,LEO,7806.44,550,24505.08,-85.39,6.44,41.8092,1001,2,1,0
GEO_01,GEO,3095.31,35786,-56.83,-107.54,4.69,19.5103,0,2,3,1
HAPS_01,HAPS,15.91,20,334.6,-64.5,0.91,44.9724,955,0,0,0
HAPS_01,HAPS,23.71,20,169.47,-64.84,8.71,36.6659,997,0,0,0
GEO_01,GEO,3106.95,35786,591.14,-102.82,6.95,8.9223,1040,0,3,0
MEO_01,MEO,3895.08,8000,2741.89,-95.53,4.92,44.1887,1017,1,2,0
LEO_01,LEO,7805.76,550,-26260.81,-82.81,5.76,47.2545,1022,0,1,0
MEO_01,MEO,3907.04,8000,337.28,-97.17,7.04,38.0656,953,0,2,0
HAPS_01,HAPS,15.26,20,22.14,-66.24,0.26,65.4713,0,2,0,1
LEO_01,LEO,7805.26,550,-47963.41,-83.37,5.26,58.1685,992,0,1,0
HAPS_01,HAPS,13.48,20,237.94,-62.36,1.52,23.2731,1032,0,0,0
GEO_01,GEO,3102.22,35786,-495.85,-107.63,2.22,50.9352,1018,0,3,0
GEO_01,GEO,3097.69,35786,-551.13,-102.06,2.31,43.5119,1037,0,3,0
MEO_01,MEO,3898.36,8000,-9989.23,-93.82,1.64,13.5881,1050,0,2,0
GEO_01,GEO,524.21,35786,-207.22,-106.4,2575.79,144.7193,1002,2,3,1
LEO_01,LEO,7806.84,550,-29863.44,-84.24,6.84,36.4158,1043,0,1,0
MEO_01,MEO,3891.07,8000,-7057.64,-95.1,8.93,37.775,0,2,2,1
MEO_01,MEO,3890.33,8000,5661.59,-93.58,9.67,63.9026,961,0,2,0
LEO_01,LEO,7790.84,550,-48132.24,-87.97,9.16,13.0173,1042,0,1,0
HAPS_01,HAPS,15.77,20,-236.13,-62.67,0.77,54.3191,966,1,0,0
GEO_01,GEO,3110.49,35786,947.91,-101.26,10.49,5251.0781,985,2,3,1
GEO_01,GEO,3098.05,35786,-664.24,-104.26,1.95,21.6198,1018,2,3,0
MEO_01,MEO,3906.01,8000,2354.63,-96.07,6.01,33.3577,960,0,2,0
MEO_01,MEO,3894.07,8000,-684.07,-96.83,5.93,52.4633,1028,0,2,0
HAPS_01,HAPS,22.06,20,339.1,-62.93,7.06,35.6847,1043,0,0,0
LEO_01,LEO,39.27,550,-21157.31,-85.82,7760.73,116.3721,1031,2,1,1
GEO_01,GEO,3100.75,35786,512.16,-102.51,0.75,45.7708,1028,0,3,0
MEO_01,MEO,3905.08,8000,2291.21,-93.79,5.08,6116.5381,971,2,2,1
HAPS_01,HAPS,11.62,20,402.18,-67.57,3.38,13.7896,995,0,0,0
GEO_01,GEO,3101.92,35786,23.69,-105.55,1.92,48.8957,1040,0,3,0
HAPS_01,HAPS,16.98,20,-153.35,-67.73,1.98,22.5357,955,1,0,0
LEO_01,LEO,7809.91,550,43934.0,-85.84,9.91,53.9568,1000,0,1,0
GEO_01,GEO,3109.31,35786,73.46,-104.39,9.31,15.1505,1035,0,3,0
MEO_01,MEO,3892.51,8000,-3412.71,-93.26,7.49,19.5624,960,1,2,0
LEO_01,LEO,7802.19,550,189.91,-84.87,2.19,40.9685,1006,0,1,0
MEO_01,MEO,3892.59,8000,-8221.17,-92.58,7.41,61.2849,1027,0,2,0
MEO_01,MEO,3900.27,8000,-9606.79,-94.56,0.27,6274.3343,968,2,2,1
HAPS_01,HAPS,23.98,20,-414.82,-66.51,8.98,12.7912,1029,0,0,0
GEO_01,GEO,3099.04,35786,-447.51,-106.23,0.96,66.9038,1034,0,3,0
HAPS_01,HAPS,15.08,20,-115.34,-62.12,0.08,35.7044,993,1,0,0
GEO_01,GEO,3097.49,35786,703.22,-105.48,2.51,37.2633,1014,0,3,0
GEO_01,GEO,3091.79,35786,742.21,-104.73,8.21,45.462,1041,0,3,0
HAPS_01,HAPS,19.73,20,444.0,-64.7,4.73,45.2836,971,0,0,0
GEO_01,GEO,3090.18,35786,13.39,-106.85,9.82,34.5005,986,0,3,0
GEO_01,GEO,3101.69,35786,-162.44,-106.53,1.69,62.3819,1033,0,3,0
MEO_01,MEO,3890.73,8000,2029.53,-97.25,9.27,31.5103,979,0,2,0
LEO_01,LEO,7803.37,550,-4566.66,-83.89,3.37,40.982,967,0,1,0
GEO_01,GEO,3099.17,35786,-493.53,-102.24,0.83,67.8055,1025,0,3,0
LEO_01,LEO,7790.82,550,27420.76,-85.91,9.18,53.1601,986,0,1,0
GEO_01,GEO,3101.07,35786,576.73,-107.36,1.07,54.7316,1044,0,3,0
GEO_01,GEO,3099.42,35786,608.07,-106.03,0.58,19.8986,984,0,3,0
LEO_01,LEO,7807.93,550,49867.57,-82.72,7.93,49.4923,961,0,1,0
HAPS_01,HAPS,6.89,20,261.9,-65.33,8.11,54.4071,1028,0,0,0
HAPS_01,HAPS,18.14,20,479.0,-66.61,3.14,41.4118,1034,0,0,0
GEO_01,GEO,3099.21,35786,-187.39,-104.98,0.79,47.2309,1050,0,3,0
MEO_01,MEO,3903.82,8000,-1468.69,-93.79,3.82,67.8837,0,2,2,1
LEO_01,LEO,7796.93,550,31350.98,-87.93,3.07,26.6456,962,0,1,0
GEO_01,GEO,3098.42,35786,-745.19,-103.95,1.58,24.6373,1024,0,3,0
GEO_01,GEO,3090.3,35786,-920.1,-102.06,9.7,58.6855,1015,0,3,0
MEO_01,MEO,3897.92,8000,8000.71,-92.95,2.08,70.5152,1033,0,2,0
MEO_01,MEO,3893.68,8000,5267.19,-95.34,6.32,55.4124,1046,0,2,0
MEO_01,MEO,3890.83,8000,1144.2,-92.12,9.17,9.918,1027,0,2,0
MEO_01,MEO,3891.48,8000,6874.62,-94.29,8.52,35.3748,1016,0,2,0
LEO_01,LEO,7804.1,550,25759.92,-83.84,4.1,71.7898,992,0,1,0
LEO_01,LEO,7805.47,550,-27372.77,-87.9,5.47,17.3919,1033,0,1,0
MEO_01,MEO,3895.21,8000,-5420.81,-93.95,4.79,45.639,1032,0,2,0
HAPS_01,HAPS,14.54,20,200.83,-62.81,0.46,41.9762,957,0,0,0
LEO_01,LEO,7795.63,550,42044.26,-84.48,4.37,58.3639,963,1,1,0
MEO_01,MEO,3900.72,8000,8327.63,-93.06,0.72,20.6296,1044,1,2,0
HAPS_01,HAPS,23.69,20,-197.64,-66.43,8.69,51.6344,959,0,0,0
MEO_01,MEO,3901.08,8000,-712.98,-93.68,1.08,35.2504,1002,0,2,0
HAPS_01,HAPS,9.91,20,-376.09,-66.48,5.09,29.2976,1021,0,0,0
GEO_01,GEO,3086.08,35786,857.99,-107.76,13.92,6093.5615,1005,2,3,1
MEO_01,MEO,3895.57,8000,1680.2,-93.77,4.43,60.5107,1010,1,2,0
MEO_01,MEO,3899.41,8000,2432.58,-97.91,0.59,39.3996,1048,1,2,0
MEO_01,MEO,3893.74,8000,-1205.27,-92.76,6.26,36.1476,1016,0,2,0
MEO_01,MEO,8188.32,8000,2251.31,-98.06,4288.32,6.012,1036,2,2,1
LEO_01,LEO,7790.61,550,43027.73,-84.58,9.39,56.4977,1028,0,1,0
LEO_01,LEO,7790.05,550,-13521.74,-87.49,9.95,70.877,961,0,1,0
GEO_01,GEO,3098.09,35786,597.2,-103.57,1.91,54.4747,952,0,3,0
LEO_01,LEO,7801.17,550,-44263.09,-82.67,1.17,56.8815,0,2,1,1
HAPS_01,HAPS,24.44,20,203.2,-66.17,9.44,50.8346,1031,0,0,0
MEO_01,MEO,3909.66,8000,6029.23,-96.78,9.66,47.7014,1024,0,2,0
HAPS_01,HAPS,10.52,20,84.33,-67.48,4.48,17.1264,955,0,0,0
HAPS_01,HAPS,22.98,20,-425.41,-64.26,7.98,49.9934,1012,0,0,0
MEO_01,MEO,3909.24,8000,-1998.48,-95.22,9.24,23.2276,987,0,2,0
LEO_01,LEO,7800.65,550,12188.42,-82.3,0.65,35.2829,952,0,1,0
MEO_01,MEO,3893.93,8000,3962.55,-94.5,6.07,27.0263,1005,0,2,0
MEO_01,MEO,3894.31,8000,-7211.36,-93.45,5.69,70.3621,983,0,2,0
GEO_01,GEO,3106.76,35786,530.78,-103.71,6.76,30.3674,987,0,3,0
HAPS_01,HAPS,9.79,20,317.59,-66.87,5.21,41.0805,1011,0,0,0
GEO_01,GEO,3106.04,35786,725.91,-102.63,6.04,54.1312,1024,0,3,0
HAPS_01,HAPS,10.67,20,-106.61,-65.97,4.33,5.2835,1015,0,0,0
HAPS_01,HAPS,20.2,20,198.65,-62.09,5.2,21.2001,1034,1,0,0
GEO_01,GEO,3100.64,35786,134.91,-103.4,0.64,49.786,1025,0,3,0
HAPS_01,HAPS,7.13,20,-375.76,-66.33,7.87,54.7972,995,0,0,0
GEO_01,GEO,3100.29,35786,-706.62,-105.87,0.29,66.2056,964,0,3,0
HAPS_01,HAPS,24.15,20,-393.66,-63.58,9.15,35.5574,1011,0,0,0
HAPS_01,HAPS,23.76,20,237.17,-65.01,8.76,41.0174,975,0,0,0
GEO_01,GEO,3096.66,35786,536.0,-105.33,3.34,14.8471,972,0,3,0
GEO_01,GEO,3094.35,35786,-103.86,-103.27,5.65,51.0689,1043,0,3,0
GEO_01,GEO,3106.2,35786,243.82,-107.05,6.2,43.4922,1022,1,3,0
MEO_01,MEO,8178.58,8000,-7663.61,-94.65,4278.58,53.5314,968,2,2,1
MEO_01,MEO,3891.78,8000,9005.24,-93.95,8.22,51.0212,1027,0,2,0
GEO_01,GEO,3104.42,35786,845.21,-103.54,4.42,47.5941,957,0,3,0
MEO_01,MEO,3900.69,8000,-3683.29,-94.19,0.69,31.3779,0,2,2,1
LEO_01,LEO,7799.97,550,40297.74,-82.49,0.03,63.0284,1019,0,1,0
LEO_01,LEO,27.88,550,24825.36,-81.7,7772.12,99.7804,1018,2,1,1
GEO_01,GEO,3102.8,35786,-108.43,-104.24,2.8,21.7023,1039,0,3,0
HAPS_01,HAPS,7.47,20,471.66,-67.62,7.53,51.7463,1035,0,0,0
LEO_01,LEO,7801.95,550,23486.73,-84.61,1.95,40.3639,961,0,1,0
GEO_01,GEO,3109.19,35786,-157.73,-106.43,9.19,49.9001,1029,0,3,0
LEO_01,LEO,14.93,550,20157.18,-80.42,7785.07,48.6544,992,2,1,1
HAPS_01,HAPS,23.83,20,179.67,-62.17,8.83,41.8419,1015,0,0,0
HAPS_01,HAPS,5.39,20,-421.42,-67.75,9.61,26.8067,969,0,0,0
HAPS_01,HAPS,22.59,20,-439.1,-64.66,7.59,63.9435,1017,0,0,0
MEO_01,MEO,3890.7,8000,1317.86,-92.94,9.3,6634.8759,958,2,2,1
HAPS_01,HAPS,1.74,20,-450.36,-61.61,13.26,94.3285,978,2,0,1
LEO_01,LEO,7800.24,550,-39171.07,-87.36,0.24,72.7046,1041,0,1,0
MEO_01,MEO,3891.82,8000,5398.18,-95.27,8.18,20.2838,1046,0,2,0
HAPS_01,HAPS,10.53,20,-67.74,-66.26,4.47,31.1391,1018,0,0,0
HAPS_01,HAPS,20.05,20,343.24,-62.22,5.05,37.2342,1009,0,0,0
MEO_01,MEO,3907.71,8000,228.09,-92.72,7.71,59.6619,1042,0,2,0
LEO_01,LEO,8.18,550,16414.09,-85.89,7791.82,110.2375,1038,2,1,1
LEO_01,LEO,7792.04,550,49340.82,-86.37,7.96,36.9018,985,0,1,0
GEO_01,GEO,3105.03,35786,736.04,-106.21,5.03,21.8949,967,0,3,0
HAPS_01,HAPS,22.65,20,408.27,-67.84,7.65,45.2221,1025,0,0,0
HAPS_01,HAPS,3.85,20,43.65,-63.83,11.15,64.5487,1025,2,0,1
GEO_01,GEO,3091.02,35786,302.15,-105.25,8.98,53.0173,1033,0,3,0
LEO_01,LEO,7807.49,550,-26021.57,-83.66,7.49,38.7646,1033,0,1,0
GEO_01,GEO,3091.87,35786,111.59,-109.1,8.13,5823.4209,1006,2,3,1
GEO_01,GEO,696.02,35786,-813.16,-107.41,2403.98,106.119,1045,2,3,1
MEO_01,MEO,3905.75,8000,1073.68,-93.98,5.75,61.8246,1015,0,2,0
GEO_01,GEO,3104.66,35786,947.27,-103.59,4.66,52.6781,1030,0,3,0
GEO_01,GEO,3105.86,35786,-664.06,-103.58,5.86,53.6633,988,0,3,0
GEO_01,GEO,3093.14,35786,-63.77,-105.85,6.86,43.5685,952,0,3,0
HAPS_01,HAPS,11.83,20,234.94,-62.41,3.17,33.8303,997,0,0,0
MEO_01,MEO,3907.59,8000,-7535.86,-93.64,7.59,23.7159,1032,0,2,0
HAPS_01,HAPS,1.97,20,-234.36,-61.85,13.03,91.5801,956,2,0,1
MEO_01,MEO,3907.96,8000,3958.97,-92.29,7.96,47.7835,1035,0,2,0
GEO_01,GEO,3095.92,35786,293.19,-102.16,4.08,59.5947,1045,0,3,0
HAPS_01,HAPS,23.66,20,-96.68,-62.56,8.66,29.4958,954,0,0,0
GEO_01,GEO,3107.74,35786,-85.58,-106.41,7.74,26.8211,952,0,3,0
LEO_01,LEO,7796.53,550,-38436.46,-83.46,3.47,37.8885,976,1,1,0
GEO_01,GEO,3100.57,35786,173.65,-104.45,0.57,45.7617,951,0,3,0
LEO_01,LEO,7792.17,550,-37100.18,-83.94,7.83,48.3165,971,0,1,0
MEO_01,MEO,3898.3,8000,6193.95,-94.15,1.7,73.9805,959,0,2,0
HAPS_01,HAPS,16.93,20,187.8,-65.17,1.93,56.8875,998,2,0,0
GEO_01,GEO,3109.73,35786,916.78,-107.69,9.73,44.7405,1012,0,3,0
HAPS_01,HAPS,10.02,20,375.6,-63.49,4.98,23.5689,1040,2,0,0
GEO_01,GEO,584.56,35786,988.2,-100.56,2515.44,138.3967,1042,2,3,1
GEO_01,GEO,3091.4,35786,-172.44,-105.97,8.6,50.6944,1024,0,3,0
HAPS_01,HAPS,15.66,20,114.85,-64.99,0.66,39.9977,991,0,0,0
HAPS_01,HAPS,9.64,20,460.1,-65.46,5.36,39.7719,960,0,0,0
HAPS_01,HAPS,5.1,20,313.4,-66.9,9.9,46.1488,961,0,0,0
LEO_01,LEO,7796.69,550,-30781.61,-83.18,3.31,23.1754,1014,0,1,0
HAPS_01,HAPS,7.04,20,194.72,-62.85,7.96,38.3977,1026,1,0,0
GEO_01,GEO,3096.44,35786,-148.19,-109.13,3.56,6322.0339,1018,2,3,1
GEO_01,GEO,3102.56,35786,88.57,-103.46,2.56,54.1124,1037,0,3,0
MEO_01,MEO,3895.11,8000,-6708.73,-96.65,4.89,55.8441,1038,0,2,0
GEO_01,GEO,3103.82,35786,-409.89,-107.42,3.82,38.5969,1020,1,3,0
LEO_01,LEO,7809.85,550,22936.81,-83.88,9.85,29.6709,964,0,1,0
LEO_01,LEO,7803.82,550,18061.37,-82.96,3.82,10.8585,956,0,1,0
GEO_01,GEO,3092.26,35786,857.15,-104.84,7.74,49.3858,1050,0,3,0
HAPS_01,HAPS,11.66,20,218.92,-64.96,3.34,27.3739,982,0,0,0
HAPS_01,HAPS,7.96,20,-173.77,-66.34,7.04,40.7792,952,0,0,0
MEO_01,MEO,3903.28,8000,5726.16,-95.03,3.28,17.9596,985,0,2,0
HAPS_01,HAPS,11.13,20,171.47,-65.97,3.87,42.2606,957,1,0,0
HAPS_01,HAPS,21.19,20,-375.44,-66.52,6.19,30.3746,972,0,0,0
HAPS_01,HAPS,17.47,20,-402.33,-67.98,2.47,22.96,1028,0,0,0
HAPS_01,HAPS,16.4,20,-2.26,-62.82,1.4,48.1205,1007,1,0,0
HAPS_01,HAPS,2.97,20,365.28,-60.24,12.03,106.2441,1010,2,0,1
HAPS_01,HAPS,17.02,20,490.35,-63.58,2.02,51.7588,953,0,0,0
HAPS_01,HAPS,12.98,20,-414.92,-64.99,2.02,52.9096,1021,0,0,0
GEO_01,GEO,3107.44,35786,-62.4,-102.01,7.44,34.8867,961,0,3,0
MEO_01,MEO,3902.86,8000,4020.3,-93.2,2.86,64.8749,0,2,2,1
HAPS_01,HAPS,7.78,20,-11.88,-67.17,7.22,16.7465,987,0,0,0
LEO_01,LEO,7795.03,550,-1171.8,-86.97,4.97,54.2417,0,2,1,1
HAPS_01,HAPS,8.33,20,-56.09,-65.32,6.67,46.9428,1005,0,0,0
GEO_01,GEO,3094.44,35786,398.94,-104.45,5.56,26.6342,979,1,3,0
GEO_01,GEO,3092.64,35786,-805.23,-105.89,7.36,42.6723,1038,0,3,0
LEO_01,LEO,7800.92,550,-37804.45,-84.89,0.92,65.6392,1021,0,1,0
MEO_01,MEO,3902.84,8000,-7855.83,-96.29,2.84,37.4848,992,1,2,0
GEO_01,GEO,3108.83,35786,-975.66,-104.52,8.83,33.0463,969,0,3,0
MEO_01,MEO,3902.69,8000,4586.43,-97.21,2.69,25.2407,990,0,2,0
GEO_01,GEO,3099.86,35786,-183.25,-106.96,0.14,15.8897,1027,0,3,0
MEO_01,MEO,3909.59,8000,6611.94,-97.39,9.59,66.39,0,2,2,1
GEO_01,GEO,3108.41,35786,-686.44,-104.07,8.41,40.5183,975,0,3,0
GEO_01,GEO,3096.83,35786,-147.95,-103.6,3.17,52.389,1019,0,3,0
GEO_01,GEO,3108.45,35786,628.52,-102.02,8.45,37.5536,1010,0,3,0
LEO_01,LEO,7794.15,550,-13956.66,-85.45,5.85,44.6648,984,0,1,0
GEO_01,GEO,3102.4,35786,-294.15,-104.15,2.4,66.0368,1038,0,3,0
GEO_01,GEO,3098.05,35786,420.53,-103.11,1.95,46.5646,0,2,3,1
GEO_01,GEO,3092.19,35786,-750.78,-103.28,7.81,59.615,978,0,3,0
GEO_01,GEO,3104.3,35786,645.79,-106.44,4.3,16.1143,981,0,3,0
LEO_01,LEO,7794.15,550,22649.56,-83.64,5.85,48.7161,964,0,1,0
MEO_01,MEO,3897.16,8000,3521.13,-92.77,2.84,30.4472,990,0,2,0
HAPS_01,HAPS,18.63,20,451.67,-62.19,3.63,32.3415,1010,1,0,0
GEO_01,GEO,3104.87,35786,843.87,-102.82,4.87,10.9353,973,0,3,0
MEO_01,MEO,3903.36,8000,1950.67,-97.51,3.36,28.6809,1049,0,2,0
LEO_01,LEO,7793.63,550,31017.33,-82.26,6.37,45.2061,971,0,1,0
LEO_01,LEO,7799.24,550,32346.33,-82.54,0.76,34.2851,0,2,1,1
MEO_01,MEO,3895.6,8000,-8505.31,-96.42,4.4,43.4426,977,0,2,0
MEO_01,MEO,3909.28,8000,-234.06,-92.76,9.28,43.4162,0,2,2,1
GEO_01,GEO,3108.92,35786,217.82,-103.56,8.92,51.4898,1034,0,3,0
LEO_01,LEO,7794.14,550,47479.52,-87.69,5.86,33.1769,0,2,1,1
MEO_01,MEO,3898.35,8000,-1077.24,-92.61,1.65,56.5859,993,1,2,0
LEO_01,LEO,38.29,550,13398.15,-88.14,7761.71,112.3825,1039,2,1,1
MEO_01,MEO,3890.61,8000,-9270.02,-95.66,9.39,36.799,1038,0,2,0
LEO_01,LEO,7807.17,550,-44203.25,-86.95,7.17,24.9551,996,0,1,0
GEO_01,GEO,688.04,35786,-352.23,-106.93,2411.96,95.8668,982,2,3,1
MEO_01,MEO,3901.8,8000,8420.07,-96.66,1.8,24.2308,989,0,2,0
HAPS_01,HAPS,17.74,20,362.22,-63.56,2.74,28.2557,1004,0,0,0
LEO_01,LEO,7794.31,550,31187.35,-82.31,5.69,68.0412,1033,0,1,0
LEO_01,LEO,39.48,550,-31924.3,-82.4,7760.52,79.933,969,2,1,1
GEO_01,GEO,3099.66,35786,430.37,-102.34,0.34,25.981,971,1,3,0
MEO_01,MEO,3893.82,8000,-5325.46,-97.82,6.18,55.1146,1005,0,2,0
MEO_01,MEO,3902.64,8000,5950.53,-96.36,2.64,52.0144,983,0,2,0
GEO_01,GEO,3103.77,35786,209.58,-106.37,3.77,65.6001,971,0,3,0
HAPS_01,HAPS,12.06,20,489.05,-65.32,2.94,43.8958,1019,0,0,0
LEO_01,LEO,7800.42,550,-34852.95,-83.89,0.42,64.6691,990,0,1,0
HAPS_01,HAPS,14.07,20,-342.59,-66.13,0.93,49.8543,956,0,0,0
LEO_01,LEO,7800.29,550,-25116.89,-84.09,0.29,19.4402,1012,0,1,0
LEO_01,LEO,7798.34,550,17739.97,-86.34,1.66,58.0414,965,0,1,0
GEO_01,GEO,3109.02,35786,-615.96,-103.86,9.02,62.1799,1040,1,3,0
GEO_01,GEO,3097.6,35786,-245.5,-103.18,2.4,33.0368,0,2,3,1
LEO_01,LEO,7806.76,550,-49421.94,-84.83,6.76,44.5148,0,2,1,1
HAPS_01,HAPS,12.7,20,487.45,-66.78,2.3,42.1386,1007,0,0,0
LEO_01,LEO,7792.46,550,35361.29,-84.93,7.54,59.1163,1013,0,1,0
MEO_01,MEO,3903.89,8000,7439.43,-97.71,3.89,31.8218,973,1,2,0
GEO_01,GEO,3103.71,35786,-384.01,-107.8,3.71,34.4476,1010,0,3,0
HAPS_01,HAPS,16.97,20,-460.25,-62.66,1.97,33.9163,953,0,0,0
HAPS_01,HAPS,8.52,20,-457.57,-65.25,6.48,5123.6701,1047,2,0,1
HAPS_01,HAPS,13.22,20,-96.25,-66.61,1.78,27.3976,1018,0,0,0
HAPS_01,HAPS,17.51,20,-241.34,-62.86,2.51,49.865,981,0,0,0
HAPS_01,HAPS,15.6,20,-94.37,-66.36,0.6,51.6743,974,0,0,0
LEO_01,LEO,9.49,550,-47316.77,-80.03,7790.51,126.949,995,2,1,1
MEO_01,MEO,3906.67,8000,8041.3,-92.16,6.67,11.5553,1030,0,2,0
MEO_01,MEO,3905.97,8000,-5498.72,-96.8,5.97,41.955,982,0,2,0
MEO_01,MEO,3903.47,8000,-5819.38,-97.38,3.47,36.9048,987,0,2,0
GEO_01,GEO,3091.89,35786,-53.82,-105.38,8.11,52.4013,986,0,3,0
HAPS_01,HAPS,19.85,20,444.33,-65.15,4.85,4463.0774,1039,2,0,1
GEO_01,GEO,3104.27,35786,249.73,-105.69,4.27,51.2306,0,2,3,1
MEO_01,MEO,3892.12,8000,2228.36,-94.96,7.88,30.376,989,1,2,0
LEO_01,LEO,7796.6,550,-2662.25,-82.62,3.4,40.6208,951,0,1,0
LEO_01,LEO,7796.82,550,20242.54,-84.12,3.18,30.8758,978,0,1,0
HAPS_01,HAPS,16.57,20,280.59,-64.01,1.57,47.5725,1001,0,0,0
GEO_01,GEO,3105.4,35786,984.85,-103.47,5.4,55.2001,1018,0,3,0
HAPS_01,HAPS,12.02,20,41.18,-65.22,2.98,41.1899,1005,2,0,0
LEO_01,LEO,7792.73,550,9759.78,-87.6,7.27,39.267,1018,0,1,0
MEO_01,MEO,3896.25,8000,-1627.15,-93.36,3.75,36.7729,1046,0,2,0
GEO_01,GEO,3102.56,35786,-404.72,-102.64,2.56,24.3001,1048,0,3,0
LEO_01,LEO,7806.03,550,3028.24,-86.23,6.03,6.646,999,1,1,0
HAPS_01,HAPS,24.6,20,-459.94,-65.18,9.6,51.9368,1011,0,0,0
LEO_01,LEO,7794.77,550,-10716.76,-86.97,5.23,42.7228,1004,0,1,0
MEO_01,MEO,3905.81,8000,-8200.22,-92.33,5.81,50.7537,960,0,2,0
GEO_01,GEO,3109.4,35786,-67.39,-104.41,9.4,53.3099,0,2,3,1
GEO_01,GEO,3097.35,35786,-672.63,-106.51,2.65,34.6987,978,0,3,0
MEO_01,MEO,3898.14,8000,-527.03,-97.87,1.86,59.6002,1000,0,2,0
LEO_01,LEO,7801.2,550,3431.03,-86.69,1.2,25.4697,1050,0,1,0
MEO_01,MEO,3892.65,8000,3879.79,-94.9,7.35,48.0461,1028,0,2,0
GEO_01,GEO,3095.04,35786,-498.09,-105.06,4.96,54.1648,1020,0,3,0
LEO_01,LEO,7796.86,550,-14403.73,-83.35,3.14,62.4801,1018,0,1,0
GEO_01,GEO,3097.81,35786,51.2,-107.8,2.19,50.3408,955,0,3,0
HAPS_01,HAPS,23.29,20,62.39,-62.19,8.29,46.971,976,0,0,0
HAPS_01,HAPS,11.27,20,-18.33,-66.3,3.73,22.3944,1013,0,0,0
LEO_01,LEO,21.67,550,40.27,-80.51,7778.33,68.7115,982,2,1,1
HAPS_01,HAPS,13.65,20,-29.55,-65.11,1.35,46.2234,965,0,0,0
LEO_01,LEO,7806.12,550,-24948.39,-87.08,6.12,13.8593,0,2,1,1
GEO_01,GEO,3090.5,35786,688.96,-103.83,9.5,50.6532,957,0,3,0
GEO_01,GEO,3099.26,35786,84.17,-102.96,0.74,55.8943,1001,1,3,0
HAPS_01,HAPS,9.4,20,-222.04,-62.7,5.6,31.8372,993,0,0,0
MEO_01,MEO,3902.21,8000,1169.34,-95.62,2.21,21.4725,980,0,2,0
HAPS_01,HAPS,2.05,20,-492.58,-60.15,12.95,73.0573,1014,2,0,1
HAPS_01,HAPS,6.41,20,252.1,-64.34,8.59,35.8168,0,2,0,1
HAPS_01,HAPS,9.97,20,-309.79,-65.31,5.03,33.5723,959,0,0,0
LEO_01,LEO,7794.95,550,-25917.55,-84.17,5.05,14.7255,1035,0,1,0
LEO_01,LEO,7796.78,550,-15528.98,-82.85,3.22,55.258,0,2,1,1
GEO_01,GEO,3107.21,35786,958.74,-102.74,7.21,30.7357,1034,0,3,0
HAPS_01,HAPS,22.58,20,227.26,-64.66,7.58,18.6899,1024,0,0,0
GEO_01,GEO,3106.43,35786,476.07,-106.87,6.43,5521.8155,954,2,3,1
LEO_01,LEO,7808.72,550,-35475.32,-85.02,8.72,40.1055,962,1,1,0
HAPS_01,HAPS,22.54,20,-285.05,-64.42,7.54,57.8992,978,0,0,0
LEO_01,LEO,7805.08,550,-10309.49,-84.27,5.08,52.3432,1049,0,1,0
HAPS_01,HAPS,6.58,20,-156.37,-66.12,8.42,25.2855,1000,0,0,0
MEO_01,MEO,3909.5,8000,9301.21,-96.21,9.5,69.1227,974,0,2,0
LEO_01,LEO,7801.62,550,-32674.23,-86.76,1.62,30.3111,1034,0,1,0
GEO_01,GEO,3099.83,35786,337.22,-104.06,0.17,45.6666,1000,1,3,0
GEO_01,GEO,3102.23,35786,-342.94,-103.31,2.23,68.5198,961,0,3,0
GEO_01,GEO,3098.4,35786,699.65,-105.53,1.6,34.6662,1048,0,3,0
GEO_01,GEO,3100.15,35786,-917.49,-103.34,0.15,40.6241,960,0,3,0
GEO_01,GEO,3091.47,35786,599.0,-106.52,8.53,49.8414,961,0,3,0
GEO_01,GEO,3093.39,35786,-173.98,-107.08,6.61,7.7037,1033,0,3,0
HAPS_01,HAPS,24.43,20,426.44,-65.94,9.43,60.4045,1010,0,0,0
GEO_01,GEO,3090.29,35786,368.24,-102.17,9.71,55.8977,971,0,3,0
HAPS_01,HAPS,13.71,20,497.27,-64.24,1.29,46.1335,958,0,0,0
